date,away team id,home team id,result
2013-11-22,14,28,1,5,home win REG
2013-11-22,16,11,6,3,away win REG
2013-11-22,18,10,4,2,away win REG
2013-11-22,19,6,3,2,away win SO
2013-11-22,21,27,4,3,away win OT
2013-11-22,3,25,3,2,away win REG
2013-11-22,7,4,1,4,home win REG
2013-11-23,12,6,2,3,home win OT
2013-11-23,13,20,3,4,home win SO
2013-11-23,14,24,0,1,home win OT
2013-11-23,2,5,3,4,home win REG
2013-11-23,29,23,2,6,home win REG
2013-11-23,30,11,3,2,away win SO
2013-11-23,8,15,3,2,away win REG
2013-11-24,1,28,1,2,home win REG
2013-11-24,15,10,1,2,home win SO
2013-11-24,16,23,2,1,away win REG
2013-11-24,17,7,3,1,away win REG
2013-11-24,2,4,2,5,home win REG
2013-11-24,21,26,1,0,away win OT
2013-11-24,24,27,4,2,away win REG
2013-11-24,25,19,1,6,home win REG
2013-11-24,3,18,2,0,away win REG
2013-11-24,5,8,2,3,home win REG
2013-11-24,9,12,1,4,home win REG
2013-11-24,9,17,4,2,away win REG
2013-11-26,16,22,5,1,away win REG
2013-11-26,26,23,3,2,away win OT
2013-11-26,27,18,2,4,home win REG
2013-11-26,29,10,6,0,away win REG
2013-11-26,3,14,0,5,home win REG
2013-11-26,30,19,0,3,home win REG
2013-11-26,4,13,1,3,home win REG
2013-11-26,5,6,3,4,home win OT
2013-11-26,11,1,3,1,away win REG
2013-11-27,24,25,3,6,home win REG
2013-11-28,10,5,5,6,home win SO
2013-11-28,12,1,4,3,away win REG
2013-11-28,16,20,3,2,away win REG
2013-11-28,18,29,4,0,away win REG
2013-11-28,19,21,4,1,away win REG
2013-11-28,26,28,2,3,home win SO
2013-11-28,27,30,3,1,away win REG
2013-11-28,3,13,5,2,away win REG
2013-11-28,4,14,2,4,home win REG
2013-11-28,11,2,3,2,away win REG
2013-11-28,6,17,1,6,home win REG
2013-11-28,8,7,3,1,away win REG
2013-11-28,9,15,6,4,away win REG
