date,away team id,home team id,result
2013-12-20,6,7,2,4,home win REG
2013-12-20,8,19,1,5,home win REG
2013-12-21,13,11,2,5,home win REG
2013-12-21,15,12,4,2,away win REG
2013-12-21,2,3,5,3,away win REG
2013-12-21,20,5,3,4,home win REG
2013-12-21,21,26,2,3,home win SO
2013-12-21,23,16,3,2,away win SO
2013-12-21,24,1,3,2,away win OT
2013-12-21,27,9,4,3,away win OT
2013-12-22,1,15,5,4,away win OT
2013-12-22,12,14,2,3,home win OT
2013-12-22,17,10,5,4,away win SO
2013-12-22,19,22,6,0,away win REG
2013-12-22,24,2,5,3,away win REG
2013-12-22,25,28,2,3,home win SO
2013-12-22,4,29,3,6,home win REG
2013-12-22,7,6,1,4,home win REG
2013-12-22,8,18,4,3,away win OT
2013-12-23,30,3,1,4,home win REG
2013-12-23,11,23,1,2,home win REG
2013-12-24,1,16,2,5,home win REG
2013-12-24,10,3,1,2,home win SO
2013-12-24,14,13,6,1,away win REG
2013-12-24,19,20,3,4,home win SO
2013-12-24,2,17,3,0,away win REG
2013-12-24,21,28,4,5,home win SO
2013-12-24,24,15,3,2,away win REG
2013-12-24,25,26,5,2,away win REG
2013-12-24,27,7,1,2,home win OT
2013-12-24,29,12,4,3,away win REG
2013-12-24,30,4,1,4,home win REG
2013-12-24,5,9,0,5,home win REG
2013-12-24,11,22,2,6,home win REG
2013-12-24,6,18,6,2,away win REG
2013-12-28,18,25,1,4,home win REG
2013-12-28,21,16,2,7,home win REG
2013-12-28,22,20,2,0,away win REG
2013-12-28,28,27,4,3,away win SO
2013-12-28,29,1,2,1,away win SO
2013-12-28,3,15,2,3,home win REG
2013-12-28,30,11,4,6,home win REG
2013-12-28,5,12,4,3,away win OT
2013-12-28,7,10,3,4,home win SO
2013-12-28,9,6,0,5,home win REG
2013-12-29,1,2,2,1,away win REG
2013-12-29,15,7,1,2,home win SO
2013-12-29,16,19,5,6,home win SO
2013-12-29,17,13,4,3,away win REG
2013-12-29,19,25,3,2,away win OT
2013-12-29,26,18,2,3,home win REG
2013-12-29,27,24,2,3,home win OT
2013-12-29,4,22,4,3,away win SO
2013-12-29,5,29,5,3,away win REG
2013-12-29,6,9,3,4,home win REG
2013-12-29,8,13,1,4,home win REG
2013-12-29,8,14,2,1,away win SO
2013-12-30,12,10,2,5,home win REG
2013-12-30,2,30,5,4,away win REG
2013-12-30,23,20,2,0,away win REG
2013-12-30,24,28,1,3,home win REG
2013-12-30,3,14,4,3,away win REG
2013-12-30,11,21,2,1,away win OT
2013-12-31,15,9,1,3,home win REG
2013-12-31,17,18,4,6,home win REG
2013-12-31,19,30,2,1,away win REG
2013-12-31,26,16,0,1,home win REG
2013-12-31,3,13,2,1,away win SO
2013-12-31,4,23,4,3,away win SO
2013-12-31,5,1,1,2,home win REG
