date,away team id,home team id,result
2014-01-21,13,5,5,1,away win REG
2014-01-21,19,17,4,1,away win REG
2014-01-21,20,28,2,3,home win REG
2014-01-21,25,18,1,4,home win REG
2014-01-22,10,21,5,2,away win REG
2014-01-22,12,4,3,2,away win REG
2014-01-22,13,7,4,3,away win REG
2014-01-22,19,1,1,7,home win REG
2014-01-22,2,3,5,3,away win REG
2014-01-22,23,22,2,1,away win REG
2014-01-22,26,29,3,5,home win REG
2014-01-22,30,25,0,4,home win REG
2014-01-22,11,24,3,2,away win REG
2014-01-22,9,15,2,0,away win REG
2014-01-23,16,17,4,5,home win SO
2014-01-23,27,20,2,3,home win REG
2014-01-23,8,5,1,5,home win REG
2014-01-24,10,25,1,7,home win REG
2014-01-24,12,7,5,3,away win REG
2014-01-24,16,30,1,2,home win REG
2014-01-24,18,23,2,1,away win REG
2014-01-24,19,3,2,1,away win REG
2014-01-24,26,24,1,2,home win REG
2014-01-24,4,29,2,5,home win REG
2014-01-24,5,2,6,4,away win REG
2014-01-24,11,28,0,1,home win REG
2014-01-24,9,14,3,4,home win SO
2014-01-25,15,1,1,2,home win REG
2014-01-25,18,20,4,5,home win SO
2014-01-25,19,2,4,3,away win SO
2014-01-25,21,13,3,2,away win REG
2014-01-25,27,22,4,3,away win REG
2014-01-25,6,4,6,1,away win REG
2014-01-25,8,17,1,4,home win REG
2014-01-25,9,12,3,6,home win REG
2014-01-26,10,11,4,5,home win OT
2014-01-26,13,17,5,4,away win SO
2014-01-26,15,8,5,0,away win REG
2014-01-26,21,14,2,5,home win REG
2014-01-26,24,26,3,0,away win REG
2014-01-26,3,1,7,3,away win REG
2014-01-26,30,28,2,3,home win OT
2014-01-26,5,25,0,3,home win REG
2014-01-26,7,29,5,2,away win REG
2014-01-27,18,22,1,5,home win REG
2014-01-27,27,23,4,5,home win OT
2014-01-27,11,16,3,1,away win REG
2014-01-28,21,25,4,3,away win REG
2014-01-28,22,23,4,2,away win REG
2014-01-28,26,28,1,0,away win REG
2014-01-28,29,12,2,3,home win REG
2014-01-28,6,2,6,3,away win REG
2014-01-28,7,5,0,3,home win REG
2014-01-29,1,19,0,3,home win REG
2014-01-29,12,8,0,3,home win REG
2014-01-29,13,6,2,6,home win REG
2014-01-29,14,10,2,3,home win REG
2014-01-29,15,7,5,4,away win OT
2014-01-29,16,20,4,5,home win OT
2014-01-29,17,4,0,5,home win REG
2014-01-29,18,11,4,3,away win REG
2014-01-29,26,27,0,3,home win REG
2014-01-29,30,24,4,2,away win REG
2014-01-29,9,29,3,2,away win REG
2014-01-30,16,23,5,2,away win REG
2014-01-30,28,22,0,3,home win REG
2014-01-30,3,2,2,1,away win REG
2014-01-31,1,25,3,2,away win OT
2014-01-31,13,10,3,6,home win REG
2014-01-31,14,9,3,5,home win REG
2014-01-31,15,29,2,5,home win REG
2014-01-31,28,20,1,4,home win REG
2014-01-31,30,21,4,5,home win REG
2014-01-31,4,24,3,5,home win REG
2014-01-31,5,26,4,1,away win REG
2014-01-31,7,27,3,2,away win REG
2014-01-31,8,6,4,1,away win REG
