date,away team id,home team id,result
2014-03-19,7,20,1,3,home win REG
2014-03-20,14,9,5,4,away win REG
2014-03-20,18,23,0,2,home win REG
2014-03-20,19,16,0,4,home win REG
2014-03-20,21,11,4,5,home win OT
2014-03-20,25,4,2,4,home win REG
2014-03-20,29,8,3,2,away win REG
2014-03-20,30,1,3,4,home win OT
2014-03-20,5,17,4,5,home win OT
2014-03-21,13,27,1,2,home win REG
2014-03-21,15,26,1,2,home win SO
2014-03-21,24,28,2,3,home win REG
2014-03-21,3,29,3,1,away win REG
2014-03-21,7,22,3,1,away win REG
2014-03-22,12,16,2,3,home win REG
2014-03-22,12,11,3,2,away win REG
2014-03-22,13,26,0,4,home win REG
2014-03-22,14,5,3,4,home win OT
2014-03-22,17,30,3,2,away win REG
2014-03-22,18,20,6,5,away win REG
2014-03-22,19,4,1,4,home win REG
2014-03-22,3,1,2,0,away win REG
2014-03-22,6,21,2,0,away win REG
2014-03-22,8,10,4,3,away win REG
2014-03-22,9,25,1,3,home win REG
2014-03-23,10,1,2,3,home win REG
2014-03-23,15,28,3,2,away win SO
2014-03-23,18,16,2,0,away win REG
2014-03-23,19,5,1,0,away win REG
2014-03-23,20,22,8,1,away win REG
2014-03-23,29,2,0,2,home win REG
2014-03-23,30,17,4,3,away win OT
2014-03-23,6,27,4,2,away win REG
2014-03-24,13,24,2,6,home win REG
2014-03-24,26,4,3,2,away win REG
2014-03-24,27,3,3,4,home win OT
2014-03-24,7,23,2,4,home win REG
2014-03-24,8,6,2,1,away win SO
2014-03-24,9,14,4,3,away win SO
2014-03-25,17,29,2,4,home win REG
2014-03-25,19,10,5,3,away win REG
2014-03-25,2,12,5,4,away win REG
2014-03-25,26,15,5,4,away win SO
2014-03-25,27,5,3,2,away win REG
2014-03-25,28,20,1,2,home win SO
2014-03-25,11,25,1,2,home win REG
2014-03-25,7,8,0,2,home win REG
2014-03-25,9,13,2,3,home win SO
2014-03-26,21,18,5,4,away win SO
2014-03-26,23,30,5,2,away win REG
2014-03-26,25,16,2,4,home win REG
2014-03-26,28,22,5,2,away win REG
2014-03-27,12,13,3,0,away win REG
2014-03-27,16,6,0,3,home win REG
2014-03-27,2,14,2,3,home win SO
2014-03-27,24,20,3,2,away win REG
2014-03-27,26,5,3,2,away win REG
2014-03-27,27,1,3,2,away win SO
2014-03-27,4,3,1,3,home win REG
2014-03-27,8,17,5,4,away win REG
2014-03-28,10,4,2,4,home win REG
2014-03-28,16,9,3,5,home win REG
2014-03-28,23,21,2,3,home win OT
2014-03-28,30,19,1,5,home win REG
2014-03-28,5,29,2,1,away win REG
2014-03-28,11,28,4,3,away win REG
2014-03-28,7,18,1,6,home win REG
2014-03-29,1,2,1,2,home win SO
2014-03-29,14,7,4,3,away win OT
2014-03-29,17,10,4,2,away win REG
2014-03-29,18,25,3,7,home win REG
2014-03-29,24,22,3,4,home win OT
2014-03-29,28,21,2,3,home win REG
2014-03-29,29,12,3,2,away win OT
2014-03-29,3,20,3,4,home win REG
2014-03-29,6,15,4,2,away win REG
2014-03-29,8,13,4,1,away win REG
2014-03-30,14,17,2,3,home win REG
2014-03-30,16,5,1,4,home win REG
2014-03-30,20,9,3,6,home win REG
2014-03-30,24,23,5,1,away win REG
2014-03-30,25,19,4,2,away win REG
2014-03-30,30,27,3,1,away win REG
2014-03-30,11,26,2,4,home win REG
2014-03-30,6,4,4,3,away win SO
2014-03-31,12,9,1,2,home win SO
2014-03-31,13,1,3,6,home win REG
2014-03-31,15,18,3,4,home win SO
2014-03-31,3,22,5,0,away win REG
